scores,y_mouse,y_expDate,y_time,y_flx
8.547942,Mouse99003,072321,2676,1
12.5555105,Mouse99003,072321,2677,1
6.686857,Mouse99003,072321,2678,1
12.136704,Mouse99003,072321,2679,1
14.034901,Mouse99003,072321,2680,1
10.484558,Mouse99003,072321,2681,1
9.141402,Mouse99003,072321,2682,1
7.514892,Mouse99003,072321,2683,1
9.931469,Mouse99003,072321,2684,1
9.7098675,Mouse99003,072321,2685,1
11.076879,Mouse99003,072321,2686,1
10.626921,Mouse99003,072321,2687,1
8.087054,Mouse99003,072321,2688,1
10.797138,Mouse99003,072321,2689,1
14.135948,Mouse99003,072321,2690,1
8.579514,Mouse99003,072321,2691,1
11.100382,Mouse99003,072321,2692,1
10.642035,Mouse99003,072321,2693,1
8.373036,Mouse99003,072321,2694,1
10.092271,Mouse99003,072321,2695,1
7.391772,Mouse99003,072321,2696,1
10.627455,Mouse99003,072321,2697,1
8.417142,Mouse99003,072321,2698,1
7.739329,Mouse99003,072321,2699,1
10.498702,Mouse99003,072321,2700,1
10.233143,Mouse99003,072321,2701,1
10.958606,Mouse99003,072321,2702,1
8.106599,Mouse99003,072321,2703,1
8.797646,Mouse99003,072321,2704,1
7.3153615,Mouse99003,072321,2705,1
11.949282,Mouse99003,072321,2706,1
9.629347,Mouse99003,072321,2707,1
11.53656,Mouse99003,072321,2708,1
16.188324,Mouse99003,072321,2709,1
9.260905,Mouse99003,072321,2710,1
9.439164,Mouse99003,072321,2711,1
10.9098015,Mouse99003,072321,2712,1
9.870101,Mouse99003,072321,2713,1
10.250021,Mouse99003,072321,2714,1
9.826666,Mouse99003,072321,2715,1
8.876266,Mouse99003,072321,2716,1
9.034399,Mouse99003,072321,2717,1
8.573224,Mouse99003,072321,2718,1
14.523944,Mouse99003,072321,2719,1
13.105193,Mouse99003,072321,2720,1
11.909513,Mouse99003,072321,2721,1
7.675259,Mouse99003,072321,2722,1
6.8688326,Mouse99003,072321,2723,1
9.806778,Mouse99003,072321,2724,1
7.7014694,Mouse99003,072321,2725,1
8.134908,Mouse99003,072321,2726,1
7.438948,Mouse99003,072321,2727,1
8.494314,Mouse99003,072321,2728,1
6.8880143,Mouse99003,072321,2729,1
6.272567,Mouse99003,072321,2730,1
12.794619,Mouse99003,072321,2731,1
6.577068,Mouse99003,072321,2732,1
7.9493732,Mouse99003,072321,2733,1
9.708941,Mouse99003,072321,2734,1
10.699986,Mouse99003,072321,2735,1
8.214812,Mouse99003,072321,2736,1
13.493128,Mouse99003,072321,2737,1
12.096177,Mouse99003,072321,2738,1
11.7248,Mouse99003,072321,2739,1
9.878425,Mouse99003,072321,2740,1
9.428276,Mouse99003,072321,2741,1
10.916975,Mouse99003,072321,2742,1
7.002638,Mouse99003,072321,2743,1
