Unnamed: 0,agg score,net 1 scores,net 2 scores,net 3 scores,mouse,roi,condition,in-task,time,expDate,hc_v_task auc,net 1 hc_v_task auc,net 2 hc_v_task auc,net 3 hc_v_task auc
691,1.8754058,0.091485836,0.05763986,0.025254855,Mouse67151,1.0,CLOCK,1.0,758,41624,0.670959247790611,0.6392197635784191,0.6708914404538571,0.5555116063558077
692,2.7606688,0.08887978,0.10973479,0.08355133,Mouse67151,1.0,CLOCK,1.0,759,41624,0.670959247790611,0.6392197635784191,0.6708914404538571,0.5555116063558077
693,5.1987553,0.18427232,0.201655,0.043614894,Mouse67151,1.0,CLOCK,1.0,760,41624,0.670959247790611,0.6392197635784191,0.6708914404538571,0.5555116063558077
694,4.1290426,0.15615205,0.15071051,0.11983981,Mouse67151,1.0,CLOCK,1.0,761,41624,0.670959247790611,0.6392197635784191,0.6708914404538571,0.5555116063558077
695,4.4367385,0.20665857,0.1439468,0.017250178,Mouse67151,1.0,CLOCK,1.0,762,41624,0.670959247790611,0.6392197635784191,0.6708914404538571,0.5555116063558077
696,3.3497598,0.12376944,0.12640338,0.041301705,Mouse67151,1.0,CLOCK,1.0,763,41624,0.670959247790611,0.6392197635784191,0.6708914404538571,0.5555116063558077
697,2.2514532,0.109290496,0.06933958,0.03435105,Mouse67151,1.0,CLOCK,1.0,764,41624,0.670959247790611,0.6392197635784191,0.6708914404538571,0.5555116063558077
698,4.115854,0.14687337,0.1580821,0.05733527,Mouse67151,1.0,CLOCK,1.0,765,41624,0.670959247790611,0.6392197635784191,0.6708914404538571,0.5555116063558077
699,3.4211798,0.12674545,0.12965767,0.024728527,Mouse67151,1.0,CLOCK,1.0,766,41624,0.670959247790611,0.6392197635784191,0.6708914404538571,0.5555116063558077
713,2.9815986,0.12213728,0.10510218,0.045440346,Mouse67151,3.0,CLOCK,1.0,780,41624,0.670959247790611,0.6392197635784191,0.6708914404538571,0.5555116063558077
714,3.5943222,0.12330154,0.1407457,0.0551329,Mouse67151,3.0,CLOCK,1.0,782,41624,0.670959247790611,0.6392197635784191,0.6708914404538571,0.5555116063558077
715,3.6303036,0.14192894,0.133293,0.024443094,Mouse67151,3.0,CLOCK,1.0,783,41624,0.670959247790611,0.6392197635784191,0.6708914404538571,0.5555116063558077
718,4.685112,0.122684136,0.20544593,0.08007802,Mouse67151,1.0,CLOCK,1.0,787,41624,0.670959247790611,0.6392197635784191,0.6708914404538571,0.5555116063558077
719,5.02153,0.15208496,0.20826206,0.08214315,Mouse67151,1.0,CLOCK,1.0,788,41624,0.670959247790611,0.6392197635784191,0.6708914404538571,0.5555116063558077
720,2.9782412,0.10826606,0.1123357,0.061884094,Mouse67151,1.0,CLOCK,1.0,789,41624,0.670959247790611,0.6392197635784191,0.6708914404538571,0.5555116063558077
721,3.6874163,0.12396015,0.14462186,0.085560694,Mouse67151,1.0,CLOCK,1.0,790,41624,0.670959247790611,0.6392197635784191,0.6708914404538571,0.5555116063558077
722,3.0710866,0.12556522,0.10865834,0.040766306,Mouse67151,1.0,CLOCK,1.0,792,41624,0.670959247790611,0.6392197635784191,0.6708914404538571,0.5555116063558077
723,3.6071374,0.11634413,0.14364532,0.10021249,Mouse67151,1.0,CLOCK,1.0,793,41624,0.670959247790611,0.6392197635784191,0.6708914404538571,0.5555116063558077
724,4.424123,0.1524452,0.17312278,0.061360784,Mouse67151,1.0,CLOCK,1.0,794,41624,0.670959247790611,0.6392197635784191,0.6708914404538571,0.5555116063558077
725,2.7027295,0.073755145,0.114369474,0.10141418,Mouse67151,1.0,CLOCK,1.0,795,41624,0.670959247790611,0.6392197635784191,0.6708914404538571,0.5555116063558077
726,4.262407,0.17985806,0.14861943,0.03143011,Mouse67151,1.0,CLOCK,1.0,796,41624,0.670959247790611,0.6392197635784191,0.6708914404538571,0.5555116063558077
727,3.2037618,0.1282972,0.115155146,0.03743644,Mouse67151,1.0,CLOCK,1.0,797,41624,0.670959247790611,0.6392197635784191,0.6708914404538571,0.5555116063558077
728,2.6120238,0.102302715,0.09366977,0.06661223,Mouse67151,1.0,CLOCK,1.0,798,41624,0.670959247790611,0.6392197635784191,0.6708914404538571,0.5555116063558077
729,4.375759,0.1865729,0.1523636,0.010909771,Mouse67151,1.0,CLOCK,1.0,799,41624,0.670959247790611,0.6392197635784191,0.6708914404538571,0.5555116063558077
730,0.80723006,0.038363922,0.023514366,0.05446101,Mouse67151,1.0,CLOCK,1.0,800,41624,0.670959247790611,0.6392197635784191,0.6708914404538571,0.5555116063558077
731,3.9500008,0.15825617,0.142333,0.03695041,Mouse67151,1.0,CLOCK,1.0,801,41624,0.670959247790611,0.6392197635784191,0.6708914404538571,0.5555116063558077
732,3.2430365,0.14431141,0.10875969,0.022311328,Mouse67151,1.0,CLOCK,1.0,802,41624,0.670959247790611,0.6392197635784191,0.6708914404538571,0.5555116063558077
733,4.018836,0.1306331,0.16137387,0.06723658,Mouse67151,1.0,CLOCK,1.0,803,41624,0.670959247790611,0.6392197635784191,0.6708914404538571,0.5555116063558077
735,2.8124385,0.12928681,0.09183235,0.02065625,Mouse67151,3.0,CLOCK,1.0,808,41624,0.670959247790611,0.6392197635784191,0.6708914404538571,0.5555116063558077
736,4.5968456,0.1706208,0.17428957,0.027143251,Mouse67151,3.0,CLOCK,1.0,809,41624,0.670959247790611,0.6392197635784191,0.6708914404538571,0.5555116063558077
737,5.6719327,0.17043114,0.23886496,0.027469868,Mouse67151,3.0,CLOCK,1.0,810,41624,0.670959247790611,0.6392197635784191,0.6708914404538571,0.5555116063558077
738,3.6718838,0.13423939,0.14112741,0.005461877,Mouse67151,3.0,CLOCK,1.0,811,41624,0.670959247790611,0.6392197635784191,0.6708914404538571,0.5555116063558077
739,4.776256,0.1790611,0.18081835,0.010393477,Mouse67151,3.0,CLOCK,1.0,812,41624,0.670959247790611,0.6392197635784191,0.6708914404538571,0.5555116063558077
740,2.7413874,0.10387176,0.10170275,0.03904518,Mouse67151,3.0,CLOCK,1.0,815,41624,0.670959247790611,0.6392197635784191,0.6708914404538571,0.5555116063558077
741,4.6942673,0.15621272,0.18716295,0.060174868,Mouse67151,3.0,CLOCK,1.0,816,41624,0.670959247790611,0.6392197635784191,0.6708914404538571,0.5555116063558077
742,4.1083326,0.14265087,0.16007733,0.058121692,Mouse67151,3.0,CLOCK,1.0,817,41624,0.670959247790611,0.6392197635784191,0.6708914404538571,0.5555116063558077
748,3.5638628,0.13241449,0.13445438,0.034650836,Mouse67151,1.0,CLOCK,1.0,833,41624,0.670959247790611,0.6392197635784191,0.6708914404538571,0.5555116063558077
749,3.9740953,0.120406,0.16509692,0.05804869,Mouse67151,1.0,CLOCK,1.0,834,41624,0.670959247790611,0.6392197635784191,0.6708914404538571,0.5555116063558077
750,4.550864,0.13414742,0.19002105,0.09481791,Mouse67151,1.0,CLOCK,1.0,835,41624,0.670959247790611,0.6392197635784191,0.6708914404538571,0.5555116063558077
751,3.5904486,0.13346817,0.13496713,0.04531617,Mouse67151,1.0,CLOCK,1.0,836,41624,0.670959247790611,0.6392197635784191,0.6708914404538571,0.5555116063558077
752,4.2229624,0.12365157,0.1789143,0.039653186,Mouse67151,1.0,CLOCK,1.0,837,41624,0.670959247790611,0.6392197635784191,0.6708914404538571,0.5555116063558077
753,2.490914,0.094779186,0.09163446,0.047974687,Mouse67151,1.0,CLOCK,1.0,838,41624,0.670959247790611,0.6392197635784191,0.6708914404538571,0.5555116063558077
754,3.259136,0.109469414,0.12912846,0.046833705,Mouse67151,1.0,CLOCK,1.0,839,41624,0.670959247790611,0.6392197635784191,0.6708914404538571,0.5555116063558077
755,4.2886586,0.13451335,0.1758094,0.054967757,Mouse67151,1.0,CLOCK,1.0,841,41624,0.670959247790611,0.6392197635784191,0.6708914404538571,0.5555116063558077
756,3.0214496,0.11539175,0.112845406,0.013389516,Mouse67151,1.0,CLOCK,1.0,842,41624,0.670959247790611,0.6392197635784191,0.6708914404538571,0.5555116063558077
757,2.8976023,0.120933406,0.10137733,0.031482473,Mouse67151,1.0,CLOCK,1.0,843,41624,0.670959247790611,0.6392197635784191,0.6708914404538571,0.5555116063558077
758,2.762068,0.10986115,0.09841434,0.06233188,Mouse67151,1.0,CLOCK,1.0,844,41624,0.670959247790611,0.6392197635784191,0.6708914404538571,0.5555116063558077
763,3.0865343,0.11190563,0.117972165,0.032393076,Mouse67151,1.0,CLOCK,1.0,850,41624,0.670959247790611,0.6392197635784191,0.6708914404538571,0.5555116063558077
764,2.7339587,0.111678496,0.09588197,0.057237025,Mouse67151,1.0,CLOCK,1.0,851,41624,0.670959247790611,0.6392197635784191,0.6708914404538571,0.5555116063558077
765,2.9989107,0.10959609,0.11482712,0.015027254,Mouse67151,1.0,CLOCK,1.0,852,41624,0.670959247790611,0.6392197635784191,0.6708914404538571,0.5555116063558077
766,2.5417058,0.1009933,0.09169637,0.03262428,Mouse67151,1.0,CLOCK,1.0,853,41624,0.670959247790611,0.6392197635784191,0.6708914404538571,0.5555116063558077
767,3.0928018,0.12174279,0.11373538,0.0055210292,Mouse67151,1.0,CLOCK,1.0,854,41624,0.670959247790611,0.6392197635784191,0.6708914404538571,0.5555116063558077
782,6.4545407,0.17447396,0.28296152,0.03819467,Mouse67151,3.0,CLOCK,1.0,871,41624,0.670959247790611,0.6392197635784191,0.6708914404538571,0.5555116063558077
783,3.3809855,0.14350839,0.116561666,0.044049505,Mouse67151,3.0,CLOCK,1.0,872,41624,0.670959247790611,0.6392197635784191,0.6708914404538571,0.5555116063558077
784,3.8858058,0.13591944,0.15085094,0.054310247,Mouse67151,3.0,CLOCK,1.0,873,41624,0.670959247790611,0.6392197635784191,0.6708914404538571,0.5555116063558077
785,4.111081,0.14846128,0.15674329,0.06009618,Mouse67151,3.0,CLOCK,1.0,874,41624,0.670959247790611,0.6392197635784191,0.6708914404538571,0.5555116063558077
786,4.3476934,0.12220585,0.18485829,0.094643794,Mouse67151,3.0,CLOCK,1.0,875,41624,0.670959247790611,0.6392197635784191,0.6708914404538571,0.5555116063558077
787,3.3827937,0.11030928,0.13694915,0.026144005,Mouse67151,3.0,CLOCK,1.0,876,41624,0.670959247790611,0.6392197635784191,0.6708914404538571,0.5555116063558077
791,4.160349,0.11658973,0.17578329,0.120874316,Mouse67151,3.0,CLOCK,1.0,881,41624,0.670959247790611,0.6392197635784191,0.6708914404538571,0.5555116063558077
793,3.2244163,0.1254011,0.11953945,0.0041489615,Mouse67151,3.0,CLOCK,1.0,885,41624,0.670959247790611,0.6392197635784191,0.6708914404538571,0.5555116063558077
794,4.2947288,0.14885315,0.16848385,0.038050957,Mouse67151,3.0,CLOCK,1.0,887,41624,0.670959247790611,0.6392197635784191,0.6708914404538571,0.5555116063558077
795,2.9004393,0.12836732,0.097647905,0.020711789,Mouse67151,3.0,CLOCK,1.0,888,41624,0.670959247790611,0.6392197635784191,0.6708914404538571,0.5555116063558077
800,3.663851,0.10901171,0.1533572,0.0540438,Mouse67151,1.0,CLOCK,1.0,893,41624,0.670959247790611,0.6392197635784191,0.6708914404538571,0.5555116063558077
801,3.6437695,0.13829738,0.13522114,0.047784574,Mouse67151,1.0,CLOCK,1.0,894,41624,0.670959247790611,0.6392197635784191,0.6708914404538571,0.5555116063558077
802,4.449251,0.14335433,0.1796245,0.069325216,Mouse67151,1.0,CLOCK,1.0,895,41624,0.670959247790611,0.6392197635784191,0.6708914404538571,0.5555116063558077
803,3.3161974,0.13128763,0.12011467,0.038061436,Mouse67151,1.0,CLOCK,1.0,896,41624,0.670959247790611,0.6392197635784191,0.6708914404538571,0.5555116063558077
804,6.119387,0.1742463,0.2634441,0.027832074,Mouse67151,1.0,CLOCK,1.0,898,41624,0.670959247790611,0.6392197635784191,0.6708914404538571,0.5555116063558077
805,3.5848331,0.1222606,0.13997054,0.073974594,Mouse67151,1.0,CLOCK,1.0,900,41624,0.670959247790611,0.6392197635784191,0.6708914404538571,0.5555116063558077
806,3.938666,0.13751571,0.15212765,0.07634034,Mouse67151,1.0,CLOCK,1.0,901,41624,0.670959247790611,0.6392197635784191,0.6708914404538571,0.5555116063558077
807,3.6342387,0.1421023,0.13332236,0.026858818,Mouse67151,1.0,CLOCK,1.0,902,41624,0.670959247790611,0.6392197635784191,0.6708914404538571,0.5555116063558077
813,2.151686,0.116548754,0.060452357,0.003006505,Mouse67151,3.0,CLOCK,1.0,908,41624,0.670959247790611,0.6392197635784191,0.6708914404538571,0.5555116063558077
814,2.7622395,0.124530025,0.08996526,0.0586999,Mouse67151,3.0,CLOCK,1.0,909,41624,0.670959247790611,0.6392197635784191,0.6708914404538571,0.5555116063558077
815,4.5152946,0.18547304,0.1595105,0.05395738,Mouse67151,3.0,CLOCK,1.0,910,41624,0.670959247790611,0.6392197635784191,0.6708914404538571,0.5555116063558077
816,4.053726,0.13755377,0.16048531,0.042246662,Mouse67151,3.0,CLOCK,1.0,911,41624,0.670959247790611,0.6392197635784191,0.6708914404538571,0.5555116063558077
817,2.72313,0.119448066,0.092918515,0.0053788936,Mouse67151,3.0,CLOCK,1.0,912,41624,0.670959247790611,0.6392197635784191,0.6708914404538571,0.5555116063558077
818,2.6734996,0.11082425,0.09325846,0.045697067,Mouse67151,3.0,CLOCK,1.0,913,41624,0.670959247790611,0.6392197635784191,0.6708914404538571,0.5555116063558077
819,3.3543432,0.10893838,0.13407964,0.071512386,Mouse67151,3.0,CLOCK,1.0,914,41624,0.670959247790611,0.6392197635784191,0.6708914404538571,0.5555116063558077
820,3.0224228,0.108264424,0.114393905,0.075540535,Mouse67151,3.0,CLOCK,1.0,915,41624,0.670959247790611,0.6392197635784191,0.6708914404538571,0.5555116063558077
821,4.7540154,0.16268241,0.18728329,0.05239702,Mouse67151,3.0,CLOCK,1.0,916,41624,0.670959247790611,0.6392197635784191,0.6708914404538571,0.5555116063558077
822,3.650299,0.12926288,0.14098823,0.04620879,Mouse67151,3.0,CLOCK,1.0,917,41624,0.670959247790611,0.6392197635784191,0.6708914404538571,0.5555116063558077
823,3.65655,0.13265197,0.13897932,0.05526579,Mouse67151,3.0,CLOCK,1.0,918,41624,0.670959247790611,0.6392197635784191,0.6708914404538571,0.5555116063558077
824,2.583507,0.12933038,0.078374565,0.0137898475,Mouse67151,3.0,CLOCK,1.0,919,41624,0.670959247790611,0.6392197635784191,0.6708914404538571,0.5555116063558077
836,1.8966625,0.09016613,0.059626028,0.026728416,Mouse67151,1.0,CLOCK,1.0,931,41624,0.670959247790611,0.6392197635784191,0.6708914404538571,0.5555116063558077
837,2.7675946,0.07171012,0.119583264,0.09859812,Mouse67151,1.0,CLOCK,1.0,932,41624,0.670959247790611,0.6392197635784191,0.6708914404538571,0.5555116063558077
838,4.4439106,0.18295065,0.15859011,0.010648398,Mouse67151,1.0,CLOCK,1.0,933,41624,0.670959247790611,0.6392197635784191,0.6708914404538571,0.5555116063558077
839,3.9939797,0.14986815,0.149054,0.05640205,Mouse67151,1.0,CLOCK,1.0,934,41624,0.670959247790611,0.6392197635784191,0.6708914404538571,0.5555116063558077
840,2.7212033,0.11552352,0.09318715,0.049657572,Mouse67151,1.0,CLOCK,1.0,935,41624,0.670959247790611,0.6392197635784191,0.6708914404538571,0.5555116063558077
841,3.9918246,0.15742151,0.14552392,0.032519512,Mouse67151,1.0,CLOCK,1.0,936,41624,0.670959247790611,0.6392197635784191,0.6708914404538571,0.5555116063558077
842,4.3569803,0.16459256,0.16258039,0.047066778,Mouse67151,1.0,CLOCK,1.0,937,41624,0.670959247790611,0.6392197635784191,0.6708914404538571,0.5555116063558077
843,1.8543738,0.09976866,0.05047567,0.04916021,Mouse67151,1.0,CLOCK,1.0,938,41624,0.670959247790611,0.6392197635784191,0.6708914404538571,0.5555116063558077
844,2.4636483,0.08843858,0.0945419,0.02912065,Mouse67151,1.0,CLOCK,1.0,939,41624,0.670959247790611,0.6392197635784191,0.6708914404538571,0.5555116063558077
845,2.9503953,0.11980583,0.10330202,0.07536308,Mouse67151,1.0,CLOCK,1.0,940,41624,0.670959247790611,0.6392197635784191,0.6708914404538571,0.5555116063558077
846,2.6386828,0.1091472,0.09262125,0.03496259,Mouse67151,1.0,CLOCK,1.0,941,41624,0.670959247790611,0.6392197635784191,0.6708914404538571,0.5555116063558077
847,3.663679,0.1355087,0.13709933,0.069772184,Mouse67151,1.0,CLOCK,1.0,942,41624,0.670959247790611,0.6392197635784191,0.6708914404538571,0.5555116063558077
848,4.7952514,0.16848314,0.18745337,0.02694211,Mouse67151,1.0,CLOCK,1.0,943,41624,0.670959247790611,0.6392197635784191,0.6708914404538571,0.5555116063558077
849,3.1284366,0.10653714,0.12383672,0.02783244,Mouse67151,1.0,CLOCK,1.0,944,41624,0.670959247790611,0.6392197635784191,0.6708914404538571,0.5555116063558077
850,4.447277,0.14274235,0.18205544,0.01885521,Mouse67151,1.0,CLOCK,1.0,945,41624,0.670959247790611,0.6392197635784191,0.6708914404538571,0.5555116063558077
851,2.8313332,0.09801761,0.11026073,0.04539201,Mouse67151,1.0,CLOCK,1.0,946,41624,0.670959247790611,0.6392197635784191,0.6708914404538571,0.5555116063558077
853,4.4223604,0.14378792,0.18045908,0.0070505333,Mouse67151,1.0,CLOCK,1.0,948,41624,0.670959247790611,0.6392197635784191,0.6708914404538571,0.5555116063558077
857,3.3372114,0.10875247,0.13102677,0.120709166,Mouse67151,1.0,CLOCK,1.0,952,41624,0.670959247790611,0.6392197635784191,0.6708914404538571,0.5555116063558077
858,3.2721953,0.13310052,0.11583999,0.051214747,Mouse67151,1.0,CLOCK,1.0,953,41624,0.670959247790611,0.6392197635784191,0.6708914404538571,0.5555116063558077
862,4.2129045,0.15089455,0.16262297,0.032387976,Mouse67151,3.0,CLOCK,1.0,957,41624,0.670959247790611,0.6392197635784191,0.6708914404538571,0.5555116063558077
863,3.7547014,0.13094667,0.14584342,0.05582458,Mouse67151,3.0,CLOCK,1.0,958,41624,0.670959247790611,0.6392197635784191,0.6708914404538571,0.5555116063558077
864,4.383502,0.13753942,0.17980851,0.052928533,Mouse67151,3.0,CLOCK,1.0,959,41624,0.670959247790611,0.6392197635784191,0.6708914404538571,0.5555116063558077
870,4.7291713,0.15983588,0.18783593,0.043858036,Mouse67151,1.0,CLOCK,1.0,971,41624,0.670959247790611,0.6392197635784191,0.6708914404538571,0.5555116063558077
871,2.520788,0.10718693,0.08724435,0.02246402,Mouse67151,1.0,CLOCK,1.0,972,41624,0.670959247790611,0.6392197635784191,0.6708914404538571,0.5555116063558077
872,3.86891,0.1258124,0.15363805,0.10355599,Mouse67151,1.0,CLOCK,1.0,973,41624,0.670959247790611,0.6392197635784191,0.6708914404538571,0.5555116063558077
873,3.172837,0.11241882,0.12096945,0.07565827,Mouse67151,1.0,CLOCK,1.0,974,41624,0.670959247790611,0.6392197635784191,0.6708914404538571,0.5555116063558077
874,3.119525,0.13737059,0.10454991,0.042579804,Mouse67151,1.0,CLOCK,1.0,975,41624,0.670959247790611,0.6392197635784191,0.6708914404538571,0.5555116063558077
875,5.849712,0.13331391,0.2677294,0.11047634,Mouse67151,1.0,CLOCK,1.0,976,41624,0.670959247790611,0.6392197635784191,0.6708914404538571,0.5555116063558077
876,3.4188502,0.13809189,0.121379994,0.05867118,Mouse67151,1.0,CLOCK,1.0,977,41624,0.670959247790611,0.6392197635784191,0.6708914404538571,0.5555116063558077
877,2.9503396,0.11850628,0.10436252,0.06843832,Mouse67151,1.0,CLOCK,1.0,978,41624,0.670959247790611,0.6392197635784191,0.6708914404538571,0.5555116063558077
878,4.556212,0.16548452,0.17258757,0.07974211,Mouse67151,1.0,CLOCK,1.0,979,41624,0.670959247790611,0.6392197635784191,0.6708914404538571,0.5555116063558077
879,3.6246402,0.15047362,0.12816904,0.019024568,Mouse67151,1.0,CLOCK,1.0,980,41624,0.670959247790611,0.6392197635784191,0.6708914404538571,0.5555116063558077
880,4.081866,0.15853848,0.1488761,0.064599045,Mouse67151,1.0,CLOCK,1.0,981,41624,0.670959247790611,0.6392197635784191,0.6708914404538571,0.5555116063558077
881,3.7022188,0.14064588,0.13801308,0.03243405,Mouse67151,1.0,CLOCK,1.0,982,41624,0.670959247790611,0.6392197635784191,0.6708914404538571,0.5555116063558077
1222,5.027851,0.15587135,0.20936432,0.014214043,Mouse67152,3.0,CLOCK,1.0,340,41624,0.6181438669053645,0.6292112939070313,0.598339403666893,0.5799933637878881
1223,3.3066416,0.13249521,0.12033262,0.0034804547,Mouse67152,3.0,CLOCK,1.0,341,41624,0.6181438669053645,0.6292112939070313,0.598339403666893,0.5799933637878881
1224,3.6232927,0.11322838,0.14859584,0.050630186,Mouse67152,3.0,CLOCK,1.0,342,41624,0.6181438669053645,0.6292112939070313,0.598339403666893,0.5799933637878881
1225,2.8040922,0.11122664,0.10243256,0.009323699,Mouse67152,3.0,CLOCK,1.0,343,41624,0.6181438669053645,0.6292112939070313,0.598339403666893,0.5799933637878881
1226,2.7339768,0.10404528,0.101650335,0.02766055,Mouse67152,3.0,CLOCK,1.0,344,41624,0.6181438669053645,0.6292112939070313,0.598339403666893,0.5799933637878881
1227,3.0342245,0.11557469,0.113443784,0.014780097,Mouse67152,3.0,CLOCK,1.0,345,41624,0.6181438669053645,0.6292112939070313,0.598339403666893,0.5799933637878881
1228,4.609508,0.116834804,0.20519619,0.060522,Mouse67152,3.0,CLOCK,1.0,346,41624,0.6181438669053645,0.6292112939070313,0.598339403666893,0.5799933637878881
1229,4.2760124,0.11349384,0.18709832,0.06188484,Mouse67152,3.0,CLOCK,1.0,347,41624,0.6181438669053645,0.6292112939070313,0.598339403666893,0.5799933637878881
1230,3.0541632,0.12399343,0.11007694,0.0059590996,Mouse67152,3.0,CLOCK,1.0,348,41624,0.6181438669053645,0.6292112939070313,0.598339403666893,0.5799933637878881
1232,3.560532,0.10345989,0.15272088,0.0010598971,Mouse67152,3.0,CLOCK,1.0,350,41624,0.6181438669053645,0.6292112939070313,0.598339403666893,0.5799933637878881
1233,4.0336113,0.10094473,0.18086912,0.040288124,Mouse67152,3.0,CLOCK,1.0,351,41624,0.6181438669053645,0.6292112939070313,0.598339403666893,0.5799933637878881
1234,3.053002,0.122508354,0.110947944,0.004385586,Mouse67152,3.0,CLOCK,1.0,352,41624,0.6181438669053645,0.6292112939070313,0.598339403666893,0.5799933637878881
1235,1.7913721,0.07851969,0.059016105,0.05292416,Mouse67152,3.0,CLOCK,1.0,353,41624,0.6181438669053645,0.6292112939070313,0.598339403666893,0.5799933637878881
1247,4.708209,0.10645752,0.21772361,0.048724014,Mouse67152,3.0,CLOCK,1.0,366,41624,0.6181438669053645,0.6292112939070313,0.598339403666893,0.5799933637878881
1248,2.788281,0.11797581,0.09605105,0.043170422,Mouse67152,3.0,CLOCK,1.0,367,41624,0.6181438669053645,0.6292112939070313,0.598339403666893,0.5799933637878881
1249,4.1655064,0.13359073,0.16789436,0.07965093,Mouse67152,3.0,CLOCK,1.0,368,41624,0.6181438669053645,0.6292112939070313,0.598339403666893,0.5799933637878881
1250,4.280368,0.12129415,0.18280824,0.061173957,Mouse67152,3.0,CLOCK,1.0,369,41624,0.6181438669053645,0.6292112939070313,0.598339403666893,0.5799933637878881
1251,3.4980893,0.105118446,0.14547624,0.059262514,Mouse67152,3.0,CLOCK,1.0,370,41624,0.6181438669053645,0.6292112939070313,0.598339403666893,0.5799933637878881
1252,4.3715415,0.15915604,0.16853106,0.0036505503,Mouse67152,3.0,CLOCK,1.0,371,41624,0.6181438669053645,0.6292112939070313,0.598339403666893,0.5799933637878881
1253,4.8068957,0.14768855,0.20100811,0.0121685965,Mouse67152,3.0,CLOCK,1.0,372,41624,0.6181438669053645,0.6292112939070313,0.598339403666893,0.5799933637878881
1274,3.1497073,0.1302449,0.109592326,0.06455791,Mouse67152,3.0,CLOCK,1.0,393,41624,0.6181438669053645,0.6292112939070313,0.598339403666893,0.5799933637878881
1275,3.6846874,0.14015426,0.13713787,0.035027955,Mouse67152,3.0,CLOCK,1.0,394,41624,0.6181438669053645,0.6292112939070313,0.598339403666893,0.5799933637878881
1276,2.4379923,0.10826873,0.080270134,0.054109827,Mouse67152,3.0,CLOCK,1.0,395,41624,0.6181438669053645,0.6292112939070313,0.598339403666893,0.5799933637878881
1277,3.2867491,0.10783133,0.13208324,0.039079815,Mouse67152,3.0,CLOCK,1.0,396,41624,0.6181438669053645,0.6292112939070313,0.598339403666893,0.5799933637878881
1278,3.9204652,0.13189308,0.15610632,0.035607588,Mouse67152,3.0,CLOCK,1.0,397,41624,0.6181438669053645,0.6292112939070313,0.598339403666893,0.5799933637878881
1279,1.798759,0.06825302,0.06622068,0.036085863,Mouse67152,3.0,CLOCK,1.0,398,41624,0.6181438669053645,0.6292112939070313,0.598339403666893,0.5799933637878881
1280,4.1150093,0.16269489,0.15038867,0.019279297,Mouse67152,3.0,CLOCK,1.0,399,41624,0.6181438669053645,0.6292112939070313,0.598339403666893,0.5799933637878881
1281,3.4611547,0.11486095,0.13877338,0.030791707,Mouse67152,3.0,CLOCK,1.0,400,41624,0.6181438669053645,0.6292112939070313,0.598339403666893,0.5799933637878881
1298,1.9774185,0.09274458,0.063340314,0.017840987,Mouse67152,3.0,CLOCK,1.0,417,41624,0.6181438669053645,0.6292112939070313,0.598339403666893,0.5799933637878881
1299,2.6273575,0.10743382,0.09265057,0.041829146,Mouse67152,3.0,CLOCK,1.0,418,41624,0.6181438669053645,0.6292112939070313,0.598339403666893,0.5799933637878881
1300,3.9163506,0.09577361,0.17676952,0.042698234,Mouse67152,3.0,CLOCK,1.0,419,41624,0.6181438669053645,0.6292112939070313,0.598339403666893,0.5799933637878881
1301,5.165421,0.2101788,0.18619674,0.003069818,Mouse67152,3.0,CLOCK,1.0,420,41624,0.6181438669053645,0.6292112939070313,0.598339403666893,0.5799933637878881
1302,2.4207437,0.06980534,0.10215893,0.046532944,Mouse67152,3.0,CLOCK,1.0,421,41624,0.6181438669053645,0.6292112939070313,0.598339403666893,0.5799933637878881
1303,3.4263155,0.14713822,0.11773796,0.030453905,Mouse67152,3.0,CLOCK,1.0,422,41624,0.6181438669053645,0.6292112939070313,0.598339403666893,0.5799933637878881
1304,4.16718,0.1292893,0.1679289,0.13940375,Mouse67152,3.0,CLOCK,1.0,423,41624,0.6181438669053645,0.6292112939070313,0.598339403666893,0.5799933637878881
1305,3.4699786,0.14293191,0.123619296,0.012206285,Mouse67152,3.0,CLOCK,1.0,424,41624,0.6181438669053645,0.6292112939070313,0.598339403666893,0.5799933637878881
1314,4.3790617,0.1687494,0.16317154,0.0076864073,Mouse67152,3.0,CLOCK,1.0,433,41624,0.6181438669053645,0.6292112939070313,0.598339403666893,0.5799933637878881
1315,4.3521047,0.11687367,0.1891406,0.07423649,Mouse67152,3.0,CLOCK,1.0,434,41624,0.6181438669053645,0.6292112939070313,0.598339403666893,0.5799933637878881
1316,3.0202272,0.12814532,0.10516299,0.016092537,Mouse67152,3.0,CLOCK,1.0,435,41624,0.6181438669053645,0.6292112939070313,0.598339403666893,0.5799933637878881
1317,4.010639,0.12806766,0.16293041,0.054765303,Mouse67152,3.0,CLOCK,1.0,436,41624,0.6181438669053645,0.6292112939070313,0.598339403666893,0.5799933637878881
1318,4.849115,0.1781609,0.18508413,0.02497634,Mouse67152,3.0,CLOCK,1.0,437,41624,0.6181438669053645,0.6292112939070313,0.598339403666893,0.5799933637878881
1319,2.9743412,0.100414276,0.11787208,0.035197422,Mouse67152,3.0,CLOCK,1.0,438,41624,0.6181438669053645,0.6292112939070313,0.598339403666893,0.5799933637878881
1320,3.9780126,0.14608942,0.15021203,0.058801,Mouse67152,3.0,CLOCK,1.0,439,41624,0.6181438669053645,0.6292112939070313,0.598339403666893,0.5799933637878881
