,agg score,net 1 scores,net 2 scores,net 3 scores,mouse,roi,condition,in-task,time,expDate,hc_v_task auc,net 1 hc_v_task auc,net 2 hc_v_task auc,net 3 hc_v_task auc
1059,3.9335785,1.48182,1.2775313,-0.09489361,Mouse67152,,CLOCK,0.0,175,041624,0.6181438669053645,0.6292112939070313,0.598339403666893,0.5799933637878881
1060,3.4436994,1.1458557,1.1469336,-0.20849137,Mouse67152,,CLOCK,0.0,176,041624,0.6181438669053645,0.6292112939070313,0.598339403666893,0.5799933637878881
1061,5.63728,1.680655,2.0400825,-0.72948045,Mouse67152,,CLOCK,0.0,177,041624,0.6181438669053645,0.6292112939070313,0.598339403666893,0.5799933637878881
1062,3.3433342,0.9666363,1.1688564,-0.28909457,Mouse67152,,CLOCK,0.0,178,041624,0.6181438669053645,0.6292112939070313,0.598339403666893,0.5799933637878881
1063,2.3509734,0.74690837,0.5628444,-0.14487824,Mouse67152,,CLOCK,0.0,179,041624,0.6181438669053645,0.6292112939070313,0.598339403666893,0.5799933637878881
1064,2.856821,0.9718275,0.85261434,-0.9834672,Mouse67152,,CLOCK,0.0,180,041624,0.6181438669053645,0.6292112939070313,0.598339403666893,0.5799933637878881
1065,2.7339737,0.69212276,0.883387,0.02828678,Mouse67152,,CLOCK,0.0,181,041624,0.6181438669053645,0.6292112939070313,0.598339403666893,0.5799933637878881
1066,2.686131,0.40223917,0.96832407,0.29311675,Mouse67152,,CLOCK,0.0,182,041624,0.6181438669053645,0.6292112939070313,0.598339403666893,0.5799933637878881
1067,2.1034014,0.3163493,0.5698579,0.13341762,Mouse67152,,CLOCK,0.0,183,041624,0.6181438669053645,0.6292112939070313,0.598339403666893,0.5799933637878881
1068,2.8466349,1.006035,0.83199066,-1.4894416,Mouse67152,,CLOCK,0.0,184,041624,0.6181438669053645,0.6292112939070313,0.598339403666893,0.5799933637878881
1069,2.2386115,0.5631774,0.57457477,-0.38256344,Mouse67152,,CLOCK,0.0,185,041624,0.6181438669053645,0.6292112939070313,0.598339403666893,0.5799933637878881
1070,3.2431467,0.9255749,1.1326599,-0.7835136,Mouse67152,,CLOCK,0.0,186,041624,0.6181438669053645,0.6292112939070313,0.598339403666893,0.5799933637878881
1071,1.0274882,0.327461,-0.73546517,-1.303676,Mouse67152,,CLOCK,0.0,187,041624,0.6181438669053645,0.6292112939070313,0.598339403666893,0.5799933637878881
1072,4.095702,1.1804516,1.5040799,-0.142824,Mouse67152,,CLOCK,0.0,188,041624,0.6181438669053645,0.6292112939070313,0.598339403666893,0.5799933637878881
1073,1.6375338,0.0053892103,0.30747887,-0.24988471,Mouse67152,,CLOCK,0.0,189,041624,0.6181438669053645,0.6292112939070313,0.598339403666893,0.5799933637878881
1074,2.8692706,0.8355972,0.92928123,-0.94236475,Mouse67152,,CLOCK,0.0,190,041624,0.6181438669053645,0.6292112939070313,0.598339403666893,0.5799933637878881
1075,2.6516604,1.1368959,0.56639016,0.3136882,Mouse67152,,CLOCK,0.0,191,041624,0.6181438669053645,0.6292112939070313,0.598339403666893,0.5799933637878881
1076,2.9360402,0.8724558,0.95164466,-0.5371743,Mouse67152,,CLOCK,0.0,192,041624,0.6181438669053645,0.6292112939070313,0.598339403666893,0.5799933637878881
1077,3.1864161,0.9675957,1.0756463,-0.6669518,Mouse67152,,CLOCK,0.0,193,041624,0.6181438669053645,0.6292112939070313,0.598339403666893,0.5799933637878881
1078,2.4042115,0.54153436,0.7197483,-0.39550152,Mouse67152,,CLOCK,0.0,194,041624,0.6181438669053645,0.6292112939070313,0.598339403666893,0.5799933637878881
1079,2.2750125,0.61164165,0.58536774,-0.65314656,Mouse67152,,CLOCK,0.0,195,041624,0.6181438669053645,0.6292112939070313,0.598339403666893,0.5799933637878881
1080,1.9987223,0.41399074,0.4510005,-0.68211234,Mouse67152,,CLOCK,0.0,196,041624,0.6181438669053645,0.6292112939070313,0.598339403666893,0.5799933637878881
1081,2.4599385,0.79070497,0.6525858,-1.6389091,Mouse67152,,CLOCK,0.0,197,041624,0.6181438669053645,0.6292112939070313,0.598339403666893,0.5799933637878881
1082,1.3521146,0.16140628,-0.092542276,-0.4733303,Mouse67152,,CLOCK,0.0,198,041624,0.6181438669053645,0.6292112939070313,0.598339403666893,0.5799933637878881
1083,3.5006895,1.0700781,1.2315859,-1.337108,Mouse67152,,CLOCK,0.0,199,041624,0.6181438669053645,0.6292112939070313,0.598339403666893,0.5799933637878881
1084,3.4472175,0.7298091,1.3389245,-1.118792,Mouse67152,,CLOCK,0.0,200,041624,0.6181438669053645,0.6292112939070313,0.598339403666893,0.5799933637878881
1085,1.829921,0.27812603,0.34375492,0.104057655,Mouse67152,,CLOCK,0.0,201,041624,0.6181438669053645,0.6292112939070313,0.598339403666893,0.5799933637878881
1086,3.1188805,0.9569451,1.0447344,-1.4143097,Mouse67152,,CLOCK,0.0,202,041624,0.6181438669053645,0.6292112939070313,0.598339403666893,0.5799933637878881
1087,2.7776809,0.6502105,0.95066726,-0.86876345,Mouse67152,,CLOCK,0.0,203,041624,0.6181438669053645,0.6292112939070313,0.598339403666893,0.5799933637878881
1088,1.5124567,0.23576707,0.060778104,-0.7239031,Mouse67152,,CLOCK,0.0,204,041624,0.6181438669053645,0.6292112939070313,0.598339403666893,0.5799933637878881
1089,2.6791096,0.25575137,1.0326165,-0.23525147,Mouse67152,,CLOCK,0.0,205,041624,0.6181438669053645,0.6292112939070313,0.598339403666893,0.5799933637878881
1090,2.6740332,0.91797906,0.7442971,-0.9218939,Mouse67152,,CLOCK,0.0,206,041624,0.6181438669053645,0.6292112939070313,0.598339403666893,0.5799933637878881
1091,3.2754598,0.3623153,1.3659284,-0.66124976,Mouse67152,,CLOCK,0.0,207,041624,0.6181438669053645,0.6292112939070313,0.598339403666893,0.5799933637878881
1092,3.1851723,0.7525196,1.1779786,-1.5655795,Mouse67152,,CLOCK,0.0,208,041624,0.6181438669053645,0.6292112939070313,0.598339403666893,0.5799933637878881
1093,2.5466971,0.3589305,0.91737837,-1.1674564,Mouse67152,,CLOCK,0.0,209,041624,0.6181438669053645,0.6292112939070313,0.598339403666893,0.5799933637878881
1094,2.9008987,1.1083618,0.79424876,-0.10343347,Mouse67152,,CLOCK,0.0,210,041624,0.6181438669053645,0.6292112939070313,0.598339403666893,0.5799933637878881
