Unnamed: 0,agg score,net 1 scores,net 2 scores,net 3 scores,mouse,roi,condition,in-task,time,expDate,hc_v_task auc,net 1 hc_v_task auc,net 2 hc_v_task auc,net 3 hc_v_task auc
5754,2.697046,0.08183777,0.111168884,0.057895735,Mouse3882,3.0,CLOCK,1.0,402,30521,0.4778392450374226,0.521292981885237,0.4663195574357305,0.5158260114979932
5755,3.5712159,0.10113316,0.15145339,0.07654066,Mouse3882,3.0,CLOCK,1.0,405,30521,0.4778392450374226,0.521292981885237,0.4663195574357305,0.5158260114979932
5758,5.548296,0.15509632,0.23933668,0.05331254,Mouse3882,1.0,CLOCK,1.0,409,30521,0.4778392450374226,0.521292981885237,0.4663195574357305,0.5158260114979932
5759,3.2721283,0.09025668,0.13955177,0.08467752,Mouse3882,1.0,CLOCK,1.0,410,30521,0.4778392450374226,0.521292981885237,0.4663195574357305,0.5158260114979932
5761,3.2539372,0.100669876,0.13242087,0.08290039,Mouse3882,1.0,CLOCK,1.0,413,30521,0.4778392450374226,0.521292981885237,0.4663195574357305,0.5158260114979932
5765,3.435688,0.09295749,0.14884529,0.060003676,Mouse3882,1.0,CLOCK,1.0,420,30521,0.4778392450374226,0.521292981885237,0.4663195574357305,0.5158260114979932
5769,4.487444,0.13063943,0.18942674,0.0683454,Mouse3882,3.0,CLOCK,1.0,425,30521,0.4778392450374226,0.521292981885237,0.4663195574357305,0.5158260114979932
5770,3.930981,0.12452129,0.1602496,0.054455634,Mouse3882,3.0,CLOCK,1.0,426,30521,0.4778392450374226,0.521292981885237,0.4663195574357305,0.5158260114979932
5771,3.190922,0.09545763,0.1304865,0.11094579,Mouse3882,3.0,CLOCK,1.0,427,30521,0.4778392450374226,0.521292981885237,0.4663195574357305,0.5158260114979932
5772,5.4702787,0.13564426,0.24406822,0.099778906,Mouse3882,3.0,CLOCK,1.0,428,30521,0.4778392450374226,0.521292981885237,0.4663195574357305,0.5158260114979932
5773,1.9307863,0.06513521,0.07427799,0.07509309,Mouse3882,3.0,CLOCK,1.0,429,30521,0.4778392450374226,0.521292981885237,0.4663195574357305,0.5158260114979932
5774,4.010749,0.10455774,0.17682008,0.053090315,Mouse3882,3.0,CLOCK,1.0,430,30521,0.4778392450374226,0.521292981885237,0.4663195574357305,0.5158260114979932
5775,4.6929193,0.11838607,0.20769584,0.09720591,Mouse3882,3.0,CLOCK,1.0,431,30521,0.4778392450374226,0.521292981885237,0.4663195574357305,0.5158260114979932
5779,5.6720133,0.1586354,0.24319072,0.08758303,Mouse3882,1.0,CLOCK,1.0,436,30521,0.4778392450374226,0.521292981885237,0.4663195574357305,0.5158260114979932
5780,3.8365579,0.115040004,0.159794,0.062802576,Mouse3882,1.0,CLOCK,1.0,438,30521,0.4778392450374226,0.521292981885237,0.4663195574357305,0.5158260114979932
5781,1.551877,0.07032578,0.05011139,0.03804444,Mouse3882,1.0,CLOCK,1.0,439,30521,0.4778392450374226,0.521292981885237,0.4663195574357305,0.5158260114979932
5784,2.8283544,0.09299411,0.11206742,0.06764717,Mouse3882,3.0,CLOCK,1.0,444,30521,0.4778392450374226,0.521292981885237,0.4663195574357305,0.5158260114979932
5796,4.1095476,0.12518322,0.1708788,0.047345158,Mouse3882,1.0,CLOCK,1.0,459,30521,0.4778392450374226,0.521292981885237,0.4663195574357305,0.5158260114979932
5800,3.7945933,0.121680684,0.15399118,0.04863088,Mouse3882,3.0,CLOCK,1.0,463,30521,0.4778392450374226,0.521292981885237,0.4663195574357305,0.5158260114979932
5802,1.2639071,0.062741295,0.03593245,0.069466,Mouse3882,3.0,CLOCK,1.0,465,30521,0.4778392450374226,0.521292981885237,0.4663195574357305,0.5158260114979932
5815,2.5776057,0.09341998,0.09643736,0.075512685,Mouse3882,3.0,CLOCK,1.0,480,30521,0.4778392450374226,0.521292981885237,0.4663195574357305,0.5158260114979932
5816,4.5231457,0.13611785,0.18791084,0.07846114,Mouse3882,3.0,CLOCK,1.0,481,30521,0.4778392450374226,0.521292981885237,0.4663195574357305,0.5158260114979932
5817,3.3140705,0.08108205,0.14909412,0.046939462,Mouse3882,3.0,CLOCK,1.0,482,30521,0.4778392450374226,0.521292981885237,0.4663195574357305,0.5158260114979932
5818,3.200842,0.100679606,0.1301233,0.062330224,Mouse3882,3.0,CLOCK,1.0,483,30521,0.4778392450374226,0.521292981885237,0.4663195574357305,0.5158260114979932
5819,2.177936,0.068670996,0.08750524,0.06399536,Mouse3882,3.0,CLOCK,1.0,484,30521,0.4778392450374226,0.521292981885237,0.4663195574357305,0.5158260114979932
5820,2.7275913,0.07795604,0.11385098,0.0908552,Mouse3882,3.0,CLOCK,1.0,486,30521,0.4778392450374226,0.521292981885237,0.4663195574357305,0.5158260114979932
5821,2.5326579,0.08143765,0.10104039,0.06952025,Mouse3882,3.0,CLOCK,1.0,487,30521,0.4778392450374226,0.521292981885237,0.4663195574357305,0.5158260114979932
5825,3.264802,0.08310579,0.14317861,0.08777544,Mouse3882,3.0,CLOCK,1.0,494,30521,0.4778392450374226,0.521292981885237,0.4663195574357305,0.5158260114979932
5826,4.3900175,0.11219687,0.1944289,0.06807733,Mouse3882,3.0,CLOCK,1.0,495,30521,0.4778392450374226,0.521292981885237,0.4663195574357305,0.5158260114979932
5827,3.8213072,0.13346928,0.14657661,0.09683991,Mouse3882,3.0,CLOCK,1.0,497,30521,0.4778392450374226,0.521292981885237,0.4663195574357305,0.5158260114979932
5828,2.9916973,0.09756902,0.11860826,0.08074188,Mouse3882,3.0,CLOCK,1.0,498,30521,0.4778392450374226,0.521292981885237,0.4663195574357305,0.5158260114979932
5829,2.9735048,0.10819739,0.11186485,0.06711851,Mouse3882,3.0,CLOCK,1.0,499,30521,0.4778392450374226,0.521292981885237,0.4663195574357305,0.5158260114979932
5831,2.34724,0.09959335,0.08138036,0.020531984,Mouse3882,3.0,CLOCK,1.0,503,30521,0.4778392450374226,0.521292981885237,0.4663195574357305,0.5158260114979932
5832,3.704462,0.10336716,0.15583628,0.12946166,Mouse3882,3.0,CLOCK,1.0,504,30521,0.4778392450374226,0.521292981885237,0.4663195574357305,0.5158260114979932
5835,1.8345456,0.071496494,0.06600889,0.04652107,Mouse3882,3.0,CLOCK,1.0,508,30521,0.4778392450374226,0.521292981885237,0.4663195574357305,0.5158260114979932
5836,3.849126,0.114760175,0.16042542,0.06941132,Mouse3882,3.0,CLOCK,1.0,509,30521,0.4778392450374226,0.521292981885237,0.4663195574357305,0.5158260114979932
5838,4.627883,0.13180864,0.19719099,0.06769371,Mouse3882,1.0,CLOCK,1.0,515,30521,0.4778392450374226,0.521292981885237,0.4663195574357305,0.5158260114979932
5839,2.6129768,0.10055607,0.09493887,0.062327772,Mouse3882,1.0,CLOCK,1.0,516,30521,0.4778392450374226,0.521292981885237,0.4663195574357305,0.5158260114979932
5840,2.0649834,0.05173793,0.08982977,0.08354255,Mouse3882,1.0,CLOCK,1.0,519,30521,0.4778392450374226,0.521292981885237,0.4663195574357305,0.5158260114979932
5841,1.4802951,0.049501713,0.058429975,0.029308802,Mouse3882,1.0,CLOCK,1.0,521,30521,0.4778392450374226,0.521292981885237,0.4663195574357305,0.5158260114979932
5854,3.4952898,0.10450776,0.14492482,0.07636954,Mouse3882,3.0,CLOCK,1.0,535,30521,0.4778392450374226,0.521292981885237,0.4663195574357305,0.5158260114979932
5855,4.479179,0.13290676,0.18703069,0.08144682,Mouse3882,3.0,CLOCK,1.0,536,30521,0.4778392450374226,0.521292981885237,0.4663195574357305,0.5158260114979932
5856,4.4268055,0.12844504,0.18532209,0.108836964,Mouse3882,3.0,CLOCK,1.0,537,30521,0.4778392450374226,0.521292981885237,0.4663195574357305,0.5158260114979932
5857,4.0073166,0.12330787,0.16362952,0.0985011,Mouse3882,3.0,CLOCK,1.0,538,30521,0.4778392450374226,0.521292981885237,0.4663195574357305,0.5158260114979932
5858,4.229115,0.1332026,0.17259906,0.06439922,Mouse3882,3.0,CLOCK,1.0,539,30521,0.4778392450374226,0.521292981885237,0.4663195574357305,0.5158260114979932
5859,3.6573362,0.11734828,0.14772248,0.062037293,Mouse3882,3.0,CLOCK,1.0,540,30521,0.4778392450374226,0.521292981885237,0.4663195574357305,0.5158260114979932
5860,4.402423,0.11233959,0.19321969,0.11116241,Mouse3882,3.0,CLOCK,1.0,543,30521,0.4778392450374226,0.521292981885237,0.4663195574357305,0.5158260114979932
5861,3.088515,0.102562465,0.12396546,0.023495473,Mouse3882,3.0,CLOCK,1.0,544,30521,0.4778392450374226,0.521292981885237,0.4663195574357305,0.5158260114979932
5862,3.5212438,0.12814002,0.13549772,0.009564942,Mouse3882,3.0,CLOCK,1.0,546,30521,0.4778392450374226,0.521292981885237,0.4663195574357305,0.5158260114979932
5864,4.524717,0.13063481,0.19086336,0.08681796,Mouse3882,3.0,CLOCK,1.0,548,30521,0.4778392450374226,0.521292981885237,0.4663195574357305,0.5158260114979932
5868,2.6818252,0.0941544,0.10273033,0.064591914,Mouse3882,1.0,CLOCK,1.0,552,30521,0.4778392450374226,0.521292981885237,0.4663195574357305,0.5158260114979932
5869,4.374309,0.108233996,0.19635823,0.05555115,Mouse3882,1.0,CLOCK,1.0,553,30521,0.4778392450374226,0.521292981885237,0.4663195574357305,0.5158260114979932
5870,2.148837,0.08064532,0.07881061,0.062044736,Mouse3882,1.0,CLOCK,1.0,555,30521,0.4778392450374226,0.521292981885237,0.4663195574357305,0.5158260114979932
5871,1.5985625,0.066601716,0.054361276,0.05504632,Mouse3882,1.0,CLOCK,1.0,556,30521,0.4778392450374226,0.521292981885237,0.4663195574357305,0.5158260114979932
5872,1.2130386,0.0661973,0.03192567,0.044708293,Mouse3882,1.0,CLOCK,1.0,557,30521,0.4778392450374226,0.521292981885237,0.4663195574357305,0.5158260114979932
5874,1.7781372,0.076540396,0.05817837,0.08073459,Mouse3882,3.0,CLOCK,1.0,563,30521,0.4778392450374226,0.521292981885237,0.4663195574357305,0.5158260114979932
5875,3.7018592,0.10412787,0.15808062,0.06383931,Mouse3882,3.0,CLOCK,1.0,564,30521,0.4778392450374226,0.521292981885237,0.4663195574357305,0.5158260114979932
5876,2.2753806,0.07300193,0.091604196,0.045584146,Mouse3882,3.0,CLOCK,1.0,567,30521,0.4778392450374226,0.521292981885237,0.4663195574357305,0.5158260114979932
5887,3.0557787,0.0834919,0.13038476,0.08848795,Mouse3882,1.0,CLOCK,1.0,580,30521,0.4778392450374226,0.521292981885237,0.4663195574357305,0.5158260114979932
5888,4.8698516,0.12945426,0.21181872,0.09690153,Mouse3882,1.0,CLOCK,1.0,581,30521,0.4778392450374226,0.521292981885237,0.4663195574357305,0.5158260114979932
5889,3.8550005,0.09679844,0.1697811,0.10508598,Mouse3882,1.0,CLOCK,1.0,582,30521,0.4778392450374226,0.521292981885237,0.4663195574357305,0.5158260114979932
5890,3.5391037,0.115755394,0.14179608,0.056762915,Mouse3882,1.0,CLOCK,1.0,583,30521,0.4778392450374226,0.521292981885237,0.4663195574357305,0.5158260114979932
5891,3.3393512,0.07048386,0.15571654,0.07274032,Mouse3882,1.0,CLOCK,1.0,584,30521,0.4778392450374226,0.521292981885237,0.4663195574357305,0.5158260114979932
5892,2.722094,0.06623853,0.1215608,0.06420601,Mouse3882,1.0,CLOCK,1.0,585,30521,0.4778392450374226,0.521292981885237,0.4663195574357305,0.5158260114979932
5893,2.7542982,0.092811085,0.10775965,0.06704224,Mouse3882,1.0,CLOCK,1.0,586,30521,0.4778392450374226,0.521292981885237,0.4663195574357305,0.5158260114979932
5894,1.4223065,0.046627115,0.056365844,0.035644628,Mouse3882,1.0,CLOCK,1.0,589,30521,0.4778392450374226,0.521292981885237,0.4663195574357305,0.5158260114979932
5895,1.6779215,0.088565394,0.044596475,0.09243423,Mouse3882,1.0,CLOCK,1.0,590,30521,0.4778392450374226,0.521292981885237,0.4663195574357305,0.5158260114979932
5896,3.692652,0.102087334,0.15819046,0.07620697,Mouse3882,1.0,CLOCK,1.0,592,30521,0.4778392450374226,0.521292981885237,0.4663195574357305,0.5158260114979932
5897,4.193094,0.1236135,0.17701921,0.042559527,Mouse3882,1.0,CLOCK,1.0,593,30521,0.4778392450374226,0.521292981885237,0.4663195574357305,0.5158260114979932
5898,2.2700214,0.0873349,0.08306448,0.040944684,Mouse3882,1.0,CLOCK,1.0,594,30521,0.4778392450374226,0.521292981885237,0.4663195574357305,0.5158260114979932
5899,4.6093025,0.124352135,0.20072551,0.061500166,Mouse3882,1.0,CLOCK,1.0,596,30521,0.4778392450374226,0.521292981885237,0.4663195574357305,0.5158260114979932
5900,3.127256,0.09618888,0.12989607,0.02665043,Mouse3882,1.0,CLOCK,1.0,598,30521,0.4778392450374226,0.521292981885237,0.4663195574357305,0.5158260114979932
5903,2.874325,0.118771404,0.10026647,0.05418033,Mouse3882,1.0,CLOCK,1.0,602,30521,0.4778392450374226,0.521292981885237,0.4663195574357305,0.5158260114979932
5907,3.2025135,0.10926581,0.12463014,0.07499715,Mouse3882,3.0,CLOCK,1.0,607,30521,0.4778392450374226,0.521292981885237,0.4663195574357305,0.5158260114979932
5908,2.099418,0.08447087,0.07343173,0.06591046,Mouse3882,3.0,CLOCK,1.0,608,30521,0.4778392450374226,0.521292981885237,0.4663195574357305,0.5158260114979932
5909,1.4443771,0.0688711,0.043669935,0.057604376,Mouse3882,3.0,CLOCK,1.0,609,30521,0.4778392450374226,0.521292981885237,0.4663195574357305,0.5158260114979932
5919,2.351446,0.07598284,0.09412853,0.052189413,Mouse3882,3.0,CLOCK,1.0,625,30521,0.4778392450374226,0.521292981885237,0.4663195574357305,0.5158260114979932
5920,2.3362834,0.06769479,0.09596851,0.101033285,Mouse3882,3.0,CLOCK,1.0,627,30521,0.4778392450374226,0.521292981885237,0.4663195574357305,0.5158260114979932
5921,4.502983,0.12523511,0.19556332,0.021559859,Mouse3882,3.0,CLOCK,1.0,629,30521,0.4778392450374226,0.521292981885237,0.4663195574357305,0.5158260114979932
5922,5.2432613,0.114576705,0.24310835,0.093331516,Mouse3882,3.0,CLOCK,1.0,630,30521,0.4778392450374226,0.521292981885237,0.4663195574357305,0.5158260114979932
5923,3.794107,0.11587267,0.15601161,0.08002556,Mouse3882,3.0,CLOCK,1.0,631,30521,0.4778392450374226,0.521292981885237,0.4663195574357305,0.5158260114979932
5925,2.5156927,0.09325067,0.092764854,0.07686632,Mouse3882,3.0,CLOCK,1.0,638,30521,0.4778392450374226,0.521292981885237,0.4663195574357305,0.5158260114979932
5931,3.538264,0.104195245,0.14909534,0.043882918,Mouse3882,3.0,CLOCK,1.0,647,30521,0.4778392450374226,0.521292981885237,0.4663195574357305,0.5158260114979932
5932,4.497723,0.12798299,0.19123808,0.07677214,Mouse3882,3.0,CLOCK,1.0,649,30521,0.4778392450374226,0.521292981885237,0.4663195574357305,0.5158260114979932
5933,5.251679,0.12667108,0.23698276,0.082403556,Mouse3882,3.0,CLOCK,1.0,650,30521,0.4778392450374226,0.521292981885237,0.4663195574357305,0.5158260114979932
5934,3.1646028,0.09468234,0.13126133,0.067204215,Mouse3882,3.0,CLOCK,1.0,651,30521,0.4778392450374226,0.521292981885237,0.4663195574357305,0.5158260114979932
5935,3.2644389,0.09486634,0.13604158,0.0925405,Mouse3882,3.0,CLOCK,1.0,653,30521,0.4778392450374226,0.521292981885237,0.4663195574357305,0.5158260114979932
5936,2.5143986,0.09343946,0.09340771,0.057705514,Mouse3882,3.0,CLOCK,1.0,654,30521,0.4778392450374226,0.521292981885237,0.4663195574357305,0.5158260114979932
5937,3.5039659,0.11652371,0.14041692,0.02957727,Mouse3882,3.0,CLOCK,1.0,656,30521,0.4778392450374226,0.521292981885237,0.4663195574357305,0.5158260114979932
5940,4.6920037,0.12955451,0.20080175,0.10362494,Mouse3882,1.0,CLOCK,1.0,659,30521,0.4778392450374226,0.521292981885237,0.4663195574357305,0.5158260114979932
5941,5.9683013,0.16909365,0.25653985,0.04787727,Mouse3882,1.0,CLOCK,1.0,660,30521,0.4778392450374226,0.521292981885237,0.4663195574357305,0.5158260114979932
5942,3.0488014,0.07958008,0.1320414,0.093622886,Mouse3882,1.0,CLOCK,1.0,663,30521,0.4778392450374226,0.521292981885237,0.4663195574357305,0.5158260114979932
5943,1.4024833,0.04183379,0.056114484,0.07893223,Mouse3882,1.0,CLOCK,1.0,664,30521,0.4778392450374226,0.521292981885237,0.4663195574357305,0.5158260114979932
5944,2.6516862,0.07774606,0.10956543,0.08754816,Mouse3882,1.0,CLOCK,1.0,666,30521,0.4778392450374226,0.521292981885237,0.4663195574357305,0.5158260114979932
5945,4.017473,0.11311149,0.17031142,0.09658578,Mouse3882,1.0,CLOCK,1.0,667,30521,0.4778392450374226,0.521292981885237,0.4663195574357305,0.5158260114979932
5946,3.9880824,0.12033232,0.16592808,0.059224073,Mouse3882,1.0,CLOCK,1.0,669,30521,0.4778392450374226,0.521292981885237,0.4663195574357305,0.5158260114979932
5947,4.3315325,0.115795925,0.18806827,0.08510558,Mouse3882,1.0,CLOCK,1.0,673,30521,0.4778392450374226,0.521292981885237,0.4663195574357305,0.5158260114979932
5950,2.7564552,0.09865516,0.10581151,0.03580269,Mouse3882,1.0,CLOCK,1.0,677,30521,0.4778392450374226,0.521292981885237,0.4663195574357305,0.5158260114979932
5956,3.4264014,0.098328434,0.14418887,0.08176968,Mouse3882,3.0,CLOCK,1.0,696,30521,0.4778392450374226,0.521292981885237,0.4663195574357305,0.5158260114979932
5957,2.315357,0.088165425,0.08357875,0.080512926,Mouse3882,3.0,CLOCK,1.0,697,30521,0.4778392450374226,0.521292981885237,0.4663195574357305,0.5158260114979932
5959,3.046391,0.11984215,0.110253766,0.04734283,Mouse3882,1.0,CLOCK,1.0,699,30521,0.4778392450374226,0.521292981885237,0.4663195574357305,0.5158260114979932
5960,3.6532362,0.116227396,0.14911452,0.03946306,Mouse3882,1.0,CLOCK,1.0,700,30521,0.4778392450374226,0.521292981885237,0.4663195574357305,0.5158260114979932
5961,3.9353626,0.11652028,0.16427943,0.07595853,Mouse3882,1.0,CLOCK,1.0,701,30521,0.4778392450374226,0.521292981885237,0.4663195574357305,0.5158260114979932
5962,3.2351024,0.074995324,0.14506243,0.113110445,Mouse3882,1.0,CLOCK,1.0,703,30521,0.4778392450374226,0.521292981885237,0.4663195574357305,0.5158260114979932
5963,2.626729,0.07430007,0.110393845,0.08061201,Mouse3882,1.0,CLOCK,1.0,704,30521,0.4778392450374226,0.521292981885237,0.4663195574357305,0.5158260114979932
5964,0.9408803,0.020844527,0.04282048,0.03143546,Mouse3882,1.0,CLOCK,1.0,705,30521,0.4778392450374226,0.521292981885237,0.4663195574357305,0.5158260114979932
5965,2.4471073,0.087302625,0.09124157,0.09769991,Mouse3882,1.0,CLOCK,1.0,706,30521,0.4778392450374226,0.521292981885237,0.4663195574357305,0.5158260114979932
5966,5.0300984,0.13899602,0.21563551,0.10125525,Mouse3882,1.0,CLOCK,1.0,707,30521,0.4778392450374226,0.521292981885237,0.4663195574357305,0.5158260114979932
5967,4.5555487,0.12519927,0.1967267,0.06789158,Mouse3882,1.0,CLOCK,1.0,708,30521,0.4778392450374226,0.521292981885237,0.4663195574357305,0.5158260114979932
5968,4.02314,0.115415014,0.17024414,0.07478265,Mouse3882,1.0,CLOCK,1.0,709,30521,0.4778392450374226,0.521292981885237,0.4663195574357305,0.5158260114979932
5969,1.1013691,0.046503376,0.037668053,0.024635324,Mouse3882,1.0,CLOCK,1.0,711,30521,0.4778392450374226,0.521292981885237,0.4663195574357305,0.5158260114979932
5970,3.607795,0.11047706,0.14978376,0.039079018,Mouse3882,1.0,CLOCK,1.0,713,30521,0.4778392450374226,0.521292981885237,0.4663195574357305,0.5158260114979932
5971,3.8324068,0.10273321,0.16625686,0.07473085,Mouse3882,1.0,CLOCK,1.0,714,30521,0.4778392450374226,0.521292981885237,0.4663195574357305,0.5158260114979932
5972,4.79088,0.14014922,0.20248494,0.058066387,Mouse3882,1.0,CLOCK,1.0,718,30521,0.4778392450374226,0.521292981885237,0.4663195574357305,0.5158260114979932
5973,3.7184174,0.11961121,0.15042318,0.053586427,Mouse3882,1.0,CLOCK,1.0,721,30521,0.4778392450374226,0.521292981885237,0.4663195574357305,0.5158260114979932
5974,2.0707564,0.06856986,0.08102817,0.06649405,Mouse3882,1.0,CLOCK,1.0,722,30521,0.4778392450374226,0.521292981885237,0.4663195574357305,0.5158260114979932
5975,3.7505744,0.117212005,0.15447098,0.037226766,Mouse3882,1.0,CLOCK,1.0,723,30521,0.4778392450374226,0.521292981885237,0.4663195574357305,0.5158260114979932
5976,2.9641836,0.08984953,0.12315275,0.042484578,Mouse3882,1.0,CLOCK,1.0,724,30521,0.4778392450374226,0.521292981885237,0.4663195574357305,0.5158260114979932
5977,2.589967,0.09889684,0.09464799,0.05968986,Mouse3882,1.0,CLOCK,1.0,725,30521,0.4778392450374226,0.521292981885237,0.4663195574357305,0.5158260114979932
5978,3.0749946,0.105053805,0.12060139,0.048610073,Mouse3882,1.0,CLOCK,1.0,726,30521,0.4778392450374226,0.521292981885237,0.4663195574357305,0.5158260114979932
5979,2.6851473,0.09243705,0.10286043,0.08943558,Mouse3882,1.0,CLOCK,1.0,727,30521,0.4778392450374226,0.521292981885237,0.4663195574357305,0.5158260114979932
5980,2.1783009,0.099375576,0.06988533,0.054892264,Mouse3882,1.0,CLOCK,1.0,728,30521,0.4778392450374226,0.521292981885237,0.4663195574357305,0.5158260114979932
5981,1.4948217,0.07915091,0.04209046,0.024559714,Mouse3882,1.0,CLOCK,1.0,729,30521,0.4778392450374226,0.521292981885237,0.4663195574357305,0.5158260114979932
5983,4.5062895,0.13220291,0.18939437,0.07397351,Mouse3882,3.0,CLOCK,1.0,731,30521,0.4778392450374226,0.521292981885237,0.4663195574357305,0.5158260114979932
5984,4.035623,0.1085988,0.17638671,0.04275065,Mouse3882,3.0,CLOCK,1.0,732,30521,0.4778392450374226,0.521292981885237,0.4663195574357305,0.5158260114979932
5985,2.6472714,0.09936267,0.09817076,0.05140244,Mouse3882,3.0,CLOCK,1.0,733,30521,0.4778392450374226,0.521292981885237,0.4663195574357305,0.5158260114979932
5986,3.1278007,0.10706011,0.12145627,0.07473638,Mouse3882,3.0,CLOCK,1.0,734,30521,0.4778392450374226,0.521292981885237,0.4663195574357305,0.5158260114979932
5987,3.9528775,0.11477708,0.1666319,0.06955143,Mouse3882,3.0,CLOCK,1.0,735,30521,0.4778392450374226,0.521292981885237,0.4663195574357305,0.5158260114979932
5988,1.4766803,0.07225049,0.04305612,0.07065008,Mouse3882,3.0,CLOCK,1.0,736,30521,0.4778392450374226,0.521292981885237,0.4663195574357305,0.5158260114979932
5989,3.1227834,0.09599668,0.12783876,0.070486,Mouse3882,3.0,CLOCK,1.0,737,30521,0.4778392450374226,0.521292981885237,0.4663195574357305,0.5158260114979932
5990,1.7747388,0.053723793,0.073409624,0.033904143,Mouse3882,3.0,CLOCK,1.0,738,30521,0.4778392450374226,0.521292981885237,0.4663195574357305,0.5158260114979932
5991,2.4319823,0.094916,0.08866235,0.033162568,Mouse3882,3.0,CLOCK,1.0,739,30521,0.4778392450374226,0.521292981885237,0.4663195574357305,0.5158260114979932
5992,3.914713,0.12772867,0.15784541,0.043955747,Mouse3882,3.0,CLOCK,1.0,740,30521,0.4778392450374226,0.521292981885237,0.4663195574357305,0.5158260114979932
5993,2.9535282,0.10999138,0.10977553,0.06337076,Mouse3882,3.0,CLOCK,1.0,741,30521,0.4778392450374226,0.521292981885237,0.4663195574357305,0.5158260114979932
5994,2.6496027,0.08465089,0.10750734,0.03861962,Mouse3882,3.0,CLOCK,1.0,742,30521,0.4778392450374226,0.521292981885237,0.4663195574357305,0.5158260114979932
5997,2.8819015,0.09967188,0.109294176,0.11517045,Mouse3882,1.0,CLOCK,1.0,750,30521,0.4778392450374226,0.521292981885237,0.4663195574357305,0.5158260114979932
5998,4.307871,0.13262361,0.17723466,0.07426015,Mouse3882,1.0,CLOCK,1.0,751,30521,0.4778392450374226,0.521292981885237,0.4663195574357305,0.5158260114979932
5999,4.249886,0.12855813,0.17523709,0.095189884,Mouse3882,1.0,CLOCK,1.0,752,30521,0.4778392450374226,0.521292981885237,0.4663195574357305,0.5158260114979932
6000,3.4427328,0.098696545,0.14588004,0.060382996,Mouse3882,1.0,CLOCK,1.0,760,30521,0.4778392450374226,0.521292981885237,0.4663195574357305,0.5158260114979932
6001,3.684628,0.09297055,0.16451415,0.042800616,Mouse3882,1.0,CLOCK,1.0,761,30521,0.4778392450374226,0.521292981885237,0.4663195574357305,0.5158260114979932
6003,2.2302964,0.08679236,0.080619335,0.049733434,Mouse3882,3.0,CLOCK,1.0,765,30521,0.4778392450374226,0.521292981885237,0.4663195574357305,0.5158260114979932
6006,3.6950068,0.11055561,0.15425166,0.055591553,Mouse3882,3.0,CLOCK,1.0,768,30521,0.4778392450374226,0.521292981885237,0.4663195574357305,0.5158260114979932
6007,4.9536376,0.12658985,0.2191929,0.08154133,Mouse3882,3.0,CLOCK,1.0,769,30521,0.4778392450374226,0.521292981885237,0.4663195574357305,0.5158260114979932
6008,4.223125,0.1193274,0.17905493,0.095179886,Mouse3882,3.0,CLOCK,1.0,770,30521,0.4778392450374226,0.521292981885237,0.4663195574357305,0.5158260114979932
6009,3.268576,0.099637724,0.13281527,0.10801851,Mouse3882,3.0,CLOCK,1.0,773,30521,0.4778392450374226,0.521292981885237,0.4663195574357305,0.5158260114979932
6010,3.6002865,0.11644299,0.14374508,0.08710482,Mouse3882,3.0,CLOCK,1.0,774,30521,0.4778392450374226,0.521292981885237,0.4663195574357305,0.5158260114979932
6011,2.3309073,0.07800208,0.0907714,0.073834725,Mouse3882,3.0,CLOCK,1.0,775,30521,0.4778392450374226,0.521292981885237,0.4663195574357305,0.5158260114979932
6156,3.3374488,0.095749676,0.1419386,0.045590125,Mouse3883,3.0,CLOCK,1.0,162,30521,0.5819475677594982,0.5926440998934785,0.577642324535448,0.471327967806841
6158,3.9999397,0.11900605,0.16707823,0.067061864,Mouse3883,3.0,CLOCK,1.0,164,30521,0.5819475677594982,0.5926440998934785,0.577642324535448,0.471327967806841
6159,1.7692887,0.053475738,0.071625665,0.0708445,Mouse3883,3.0,CLOCK,1.0,165,30521,0.5819475677594982,0.5926440998934785,0.577642324535448,0.471327967806841
6160,3.434271,0.07073049,0.16140746,0.06944482,Mouse3883,3.0,CLOCK,1.0,168,30521,0.5819475677594982,0.5926440998934785,0.577642324535448,0.471327967806841
6166,1.9100852,0.057386998,0.07785946,0.06883603,Mouse3883,1.0,CLOCK,1.0,174,30521,0.5819475677594982,0.5926440998934785,0.577642324535448,0.471327967806841
6167,4.08099,0.09545513,0.18549317,0.07352704,Mouse3883,1.0,CLOCK,1.0,175,30521,0.5819475677594982,0.5926440998934785,0.577642324535448,0.471327967806841
6168,5.3845105,0.124376334,0.24511136,0.10973595,Mouse3883,1.0,CLOCK,1.0,178,30521,0.5819475677594982,0.5926440998934785,0.577642324535448,0.471327967806841
6169,4.517994,0.12464102,0.19514939,0.059892233,Mouse3883,1.0,CLOCK,1.0,179,30521,0.5819475677594982,0.5926440998934785,0.577642324535448,0.471327967806841
6171,3.1954372,0.09482593,0.13269925,0.074741185,Mouse3883,3.0,CLOCK,1.0,182,30521,0.5819475677594982,0.5926440998934785,0.577642324535448,0.471327967806841
6172,4.8533573,0.12308196,0.21494924,0.088225015,Mouse3883,3.0,CLOCK,1.0,183,30521,0.5819475677594982,0.5926440998934785,0.577642324535448,0.471327967806841
6173,2.2841568,0.080998965,0.086965375,0.056358226,Mouse3883,3.0,CLOCK,1.0,184,30521,0.5819475677594982,0.5926440998934785,0.577642324535448,0.471327967806841
